tweet;gender
Magnífica noticia para Andalucía: Susana Díaz recibe el aval de la militancia de Andalucía para liderar el PSOE-A. https://t.co/Ddng63HoAS;1
@AmosGhueso Nos vemos.;1
@AmosGhueso Vais como dice la canción que seguro que te suena: despacito!!;1
Un día histórico por un tren digno y por el futuro de Almeria. ASÍ SI. Almeria no puede ser la última de España. #HartosDeEngaños https://t.co/R8DxQoZdp5;1
Hoy le he preguntado al consejero de Empleo por cómo pagaría la Junta la responsabilidad civil subsidiaria en el caso de los ERES si así lo deciden los jueces y no ha sido capaz de dar respuesta.Una vez más,se comporta más como defensor del PSOE que los intereses de los andaluces https://t.co/x0Zkz0NWwV;1
No se juzga si Chaves y Griñán se llevaron dinero a sus bolsillos,sino el dopaje político que el PSOE practicó durante años, creandouna red clientelar y manteniendo artificialmente la ‘paz social’ enbeneficio de sus intereses para mantenerse en el poder. #SusanaLoSabía https://t.co/D4xQeq5I0v;1
El debate lo está dejando claro, solo #JuanmaLoHaria https://t.co/XYzMX4uSe2;1
Apuesta real por los autónomos y emprendedores andaluces @#JuanmaLoHaría https://t.co/RujsGD2iQu;1
Rueda de prensa de hoy donde denunciamos retraso de UN AÑO en la resolución de las ayudas a los autónomos cordobeses PTV Noticias 27/11/2017 https://t.co/xcp0CMKK25 vía @YouTube;1
Hoy he estado en Sevilla en el acto del PP de Andalucía contra la violencia de género. Hemos oído testimonios escalofriantes que nos hacen pensar en que esta es una lucha de todos y que hay una gran batalla que dar todavía. Juntos lo conseguiremos!! https://t.co/lyXqUAfDyg;1
Hoy en la Comisión de Economía del Parlamento, hemos arrancado el compromiso al consejero para que no se vuelva a repetir la situación lamentable que ha pasado este año con las ayudas a los autónomos andaluces. Publicadas desde el 21 diciembre 2016 y todavía sin resolver!!! https://t.co/bn5R5Yibz4;1
Magnifica intervención de @JuanMa_Moreno en el #DebateAND poniendo al descubierto las carencias y mentiras de PSOE y Susana Díaz #SusanaEsElProblema https://t.co/Tkq3pdym7x;1
En el Foro 75 ideas para Córdoba, iniciativa de debate de Diario Córdoba para impulsar el desarrollo de la provincia y la capital. Cuando por desgracia somos los últimos de España en empleo, toda iniciativa es bienvenida!! https://t.co/3Dp94Cf3SS;1
Hoy 1 de Diciembre, se conmemora el Día Mundial del Sida, y es importante recordar, sensibilizar y actuar ante la epidemia causada por la infección por HIV#diamundialcontraelsida https://t.co/Ef3wNtlOIk;1
#40aniversario4D @psoe recuerda que aquel 4D, Andalucía se ganó a pulso el derecho incuestionable de estar entre los territorios con más autogobierno, y por tanto, que no habría futuro para España en el que no estuviese #Andalucía https://t.co/vl0h2Rrw2S;1
#40Aniversario4D @psoedeandalucia destaca que los andaluces/as salieron aquel día a la calle para demostrar la dignidad de un pueblo, que no quería ser ni más pero tampoco menos que nadie#Andalucía https://t.co/7XkyYqKfta;1
"El @PSOEmalaga  pide al Gobierno poner en marcha el Pacto de Estado contra la Violencia de Género. ""Un año más tenemos que exigir al PP se tome en serio  luchar contra esta lacra https://t.co/W5ymaqDYZ0";1
#ViolenciaGenero Para @PSOEmalaga la lucha contra la violencia machista está en el centro nuestras políticas.#NiUnaMenos;1
Acompañando Asense-A en el Día Nacional de las Enfermedades Neuromusculares.Trabajando por soluciones para las #enfermedadesraras https://t.co/LvFN3dsvVT;1
Casi cinco décadas con este peaje. ¿Al Gobierno no le parece que ya está amortizado? Por una AP-4 #SinPeajeYa https://t.co/QG2hEPaC3c;-1
"""Hoy tenemos un psoe unido, tenemos q seguir trabajando x la unidad del partido y trabajando para ganar elecciones"" https://t.co/1vglM7ve54";-1
Consternada por el atentado vivido hoy en Barcelona. Todo mi apoyo y solidaridad con las víctimas y familiares.;-1
Rendimos hoy homenaje a un Andaluz, Blas Infante, q siempre defendió el diálogo y el consenso, siempre en su lucha por la libertad.;-1
Muchas gracias a todos, de corazón. Gracias por vuestra confianza. A seguir trabajando por #Llanes.;-1
Un 3,51% de votos menos a las 18h de hoy respecto a 2007 en el concejo de #Llanes. Queda una hora aproximadamente para votar.;-1
Todas las cifras de participación en #Llanes desglosada por mesas electorales, disponible en www.doloresporllanes.com;-1
Los datos de participación a las 18h es de 6.847 votantes, lo que supone el 58,08% de los votantes de #Llanes (-3,51% respecto a 2007);-1
La participación en toda #Asturias a las 15h es del 35%. Sube un 2,12% respecto a 2007 y es 0,81%  inferior respecto al resto de España;-1
La mayor participación a las 13h es en el Valle de Ardisana (+1,66%), Valle Oscuru (+0,69%) y la Zona Este (+3,54%)  del concejo de #Llanes;-1
Respecto a 2007, la participación electoral  hoy a las 13h en el concejo de #Llanes es el -1,16 % a las 13h, y respecto a 2003 es del +1,63%;-1
A las 13h la participación en la totalidad de mesas del concejo de #Llanes es de 3.665 votantes, un 31,09% del total de votantes.;-1
En #Llanes villa la participación a las 11h era de 1,09% menos que en 2007. En Posada el 0,89% menos y en nueva el 1,08% menos.;-1
Según el Art.86.3 de la Ley Electoral (LOREG) el elector es el que introduce el voto en la urna. + info en www.doloresporllanes.com;-1
Aquí me tenéis votando hace unos minutos en Cortines, #Llanes http://yfrog.com/h6is2bgj;-1
Ya he votado en Cortines. Os animo a que vayais todos aprovechando que ya no lluev e en#Llanes. Síguelo en www.doloresporllanes.com;-1
Salgo para Cortines a votar y animo a todo el mundo a que a pesar del día, vayan. Tengo un buen presentimiento, #Llanes;-1
Sigue hoy el desarrollo de la jornada electoral en #Llanes en nuestro Twitter y en www.doloresporllanes.com. Participación, incidencias, etc;-1
"El últino tweet ""mitinero"" es para agradeceros a todos los seguidores, los que opináis igual y los que no, vuestras observaciones y consejos";-1
Si se quiere cambiar algo, tiene que ser desde el sistema, no desde fuera, pq corremos el riesgo de cargarnos lo q costó mucho conseguir;-1
La grandeza de la democracia es que nos iguala a todos, vale lo mismo el voto del hombre más rico de España que el de cualquier obrero;-1
La democracia que tenemos si es real, ha costado mucho conseguirla, por eso es muy importante votar;-1
Gracias a todos por arropar nos en el fin de campaña, nos dais fuerza para que gane #psoe #Llanes;-1
Emitiendo en directo la fiesta mitin fin de campaña desde la Pza. Parres Sobrino de #Llanes Live Sream Miralo en www.doloresporllanes.com;-1
A las 20 h fiesta fin de campaña en el centro de #Llanes Plaza Parres Sobrino, Mitin + Música + Espicha -  www.doloresporllanes.com;-1
Javier Fernández: «A los jóvenes indignados les pido que miren los programas, comparen y voten» http://bit.ly/kpIyjy;-1
Os espero hoy en la fiesta cierre de campaña a partir de las 20h en la Pza. Parres Sobrino de #Llanes. Habrá mitin, espicha y música. #PSOE;-1
En un rato, a las 20:30h os espero en la Casa de Concejo de Cué para hablar de nuestro proyecto para #Llanes. Sin autobuses para llenarlo.;-1
No es lo mismo que gobierne la derecha o la izquierda, NO ES LO MISMO,que no te engañen. Para que #Llanes gane,vota el domingo. Vota PSOE;-1
Rubalcaba estuvo genial ayer en Avilés. Y habló de #Llanes resaltando la protección de su costa. Puedes verlo: http://youtu.be/Tpu7ozm732A;-1
"""Cascos utiliza a Asturias para llegar al Congreso"" No se qué pasará con ""su"" Asturias dentro de un año... http://bit.ly/j2IjDQ";-1
"Para los que creen que da igual a quien votes, NO DA IGUAL, mira ""¿Qué más da?"" en mi web: http://bit.ly/iIkmfx";-1
Para los que creen que da igual a quien votes NO DA IGUAL Mira los recortes en sanidad y educación en Cataluña, y su gente indignada #Llanes;-1
Para los que creen que da igual a quien votes, NO DA IGUAL, mira los Aytos de Oviedo, Madrid (PP) son los más endeudados de España. #Llanes;-1
@MarianConLlanes el domingo no vas a traer a votar a la gente a #Llanes también con autobuses desde Oviedo, ahí se verá tu apoyo real.;-1
Una de las cosas de la que más orgullosa estoy es de la atención a domicilio que damos a mayores en #Llanes. Mucho hecho y mucho por hacer.;-1
Cuando @javier_asturias vino a #Llanes no vinieron autobuses desde Oviedo para llenar su mitin con gente de fuera. http://bit.ly/j2IjDQ;-1
Os espero mañana viernes a las 20h en la Pza. Parres Sobrino de #Llanes en la fiesta-mitin fin de campaña. Habrá espicha, mitin y música.;-1
"Hoy con Rubalcaba los mensajes muy claros. Nada de ""qué más dá"". Sí que da, #Llanes y #Asturias importa mucho quien los gobierne. #PSOE";-1
@javier_asturias vino hace meses a hablar con la gente de #Llanes. Por eso no hizo falta poner autobuses desde Oviedo para llenar su mitin.;-1
"""100 razones para no votar a Cascos"" http://bit.ly/ljT1jE y ""Los 8 logros de Cascos"" http://bit.ly/kKh1Hh ambos muy visitados! #Llanes";-1
Cuando @javier_asturias vino a #Llanes no hizo falta traer autobuses desde fuera para llenar su mitin aquí;-1
@MarianconLlanes espero que con los autobuses que fletais desde Oviedo consigais llenar el mitin de Cascos con gente de fuera de #Llanes;-1
Mirad lo que pasa en Gijón con el PP... ¿no os suena algo parecido en #Llanes? http://youtu.be/YkayTBI31Vo;-1
"""Los 8 logros de Cascos"" Un buen repaso al Currículum de este señor. Lo tienes en: http://bit.ly/kEbhHD #PSOE #Llanes";-1
Cuidado con que este desencanto electoral lleve al poder a una derecha q seguro que no será la solución a los problemas nunca #PSOE #Llanes;-1
Muchas gracias a los 91 apoyos en mi página de Facebook, a los 828 amigos en Facebook y a los 160 seguidores de Twitter #PSOE #Llanes;-1
"Cascos dice que se va el año que viene a Madrid. Ya se cansó de Asturias otra vez. ""Cascos utiliza Asturias"" http://bit.ly/j2IjDQ  #Llanes";-1
"""Los 8 logros de Cascos"", un buen repaso por el Curriculum de este señor. Los tienes en: http://bit.ly/kEbhHD #PSOE #Llanes";-1
En media hora os espero en el Centro Cultural de Riegu para un nuevo acto del #PSOE #Llanes. Os ofrezco un contrato de 320 propuestas.;-1
El próximo domingo os mantendré informados de la participación y resultados de las elecciones #Llanes desde mi twitter. Información continua;-1
#Llanes es ahora una tierra de acogida de inmigrantes cuando durante mucho tiempo fue de emigración. Bienvenidos a vuestra casa. Vota #PSOE;-1
Resultados elecciones del domingo #Llanes a través de mi web www.doloresporllanes.com y de mi twitter: participación, noticias y escrutinio;-1
@MarianConLlanes dile a Fidel que se lea la Ley del Sector Ferroviario y la normativa relacionada para que no sigáis haciendo el ridículo;-1
"¿Conocéis ya ""los 8 logros de Cascos""? http://bit.ly/kEbhHD";-1
EL #PSOE de #Llanes ofrece un programa sólido frente a la improvisación de la derecha http://bit.ly/khsrri;-1
En un rato, a las 20:30h, nos vemos en la Casa de Concejo de San Roque, para contaros nuestro proyecto para que gane #Llanes;-1
"""El #PSOE de #Llanes ofrece un programa sólido frente a la improvisación de las derechas"" http://bit.ly/khsrri";-1
Nuestro programa electoral, completo y por temas, y el ALFOZ, están disponibles en www.doloresporllanes.com Para que gane #Llanes #PSOE;-1
@MarianConLlanes pues te recomiendo que te leas la Ley del Sector Ferroviario y demás normativa relacionada, para no hablar tan a la ligera;-1
"""Cascos utiliza Asturias para llegar al Congreso"" http://bit.ly/llS5ah #PSOE #Llanes.No se que opina @MarianConLlanes de que su jefe se vaya";-1
"Te recomiendo que leas ""La irresponsabilidad de las derechas en #Llanes"" http://bit.ly/jfEzPY";-1
"""La irresponsabilidad de las derechas en #Llanes""  http://bit.ly/l5yjNj";-1
"""Cascos utiliza Asturias para llegar al Congreso"" http://bit.ly/j2IjDQ #PSOE #Llanes";-1
@chpulidozas desde que inauguramos el enlace de La Arquera, a pesar de las críticas feroces, cero muertos en ese punto. Ojalá sea rápido.;-1
Asturias necesita un presidente como @javier_asturias, que sea su meta y su ocupación, y no un medio para llegar al Congreso. #PSOE #Llanes;-1
"""En 10 meses abriremos una parte del Unquera - #Llanes"" Gracias a José Blanco por su compromiso con #Llanes y Asturias. http://bit.ly/msjZcS";-1
¿Sabes cuantos metros cúbicos de tierra del #Llanes-Unquera movió el PP con Cascos a la cabeza en sus 8 años de gobierno? : Cero;-1
Asturias necesita un presidente como Javier, para el que Asturias sea su meta y su ocupación, y no un medio para llegar al Congreso. #PSOE;-1
Cascos, 7 años sin pisar Asturias y ahora dice que se irá el año que viene para hacer carrera.Con Asturias no se juega. http://bit.ly/jeykQa;-1
"Cascos abandonará la ""su"" Asturias dentro de un año para presentarse a las  generales. Eso es lo que le importamos: http://bit.ly/jeykQa";-1
Hoy estuve por Meré, hablando con mi gente, paseando y contándoles el gran proyecto que tenemos para #Llanes. Como siempre gran acogida.;-1
Felicito a la organización de la Marcha Ciclocostera Ribadedeva - #Llanes por su enorme éxito hoy domingo, con gran participación. Un abrazo;-1
Ya tenéis en mi página web el ALFOZ, la revista socialista de #Llanes con un resumen de nuestro trabajo. Leelo en www.doloresporllanes.com;-1
Seguro que en vuestras familias hay alguien que no va a ir a votar. Si cada uno convenciéramos a una persona... imaginaos. ¡VOTA! #Llanes;-1
Orgullo de ser Asturiano Orgulloso de ser Español @PP_Asturias #FirmaLaBandera #FelizMartes https://t.co/AvxbaNrB0D;1
El DXT fuente de salud y valores , #VamosADBA https://t.co/bx2jgsYxfY;1
Mucha suerte chicas!!!!!! 💪🏻💪🏻 https://t.co/BS7slNsoxs;1
@PP_Asturias https://t.co/2G3YgAA7p0;1
Os animo a participar en este acto de gran interés , +Cultura +Asturias #Campoamor Felicidades @mariaablanedo Gran trabajo https://t.co/M1uiqHlDY6;1
Asturias necesita urgentemente Aire Fresco+Capacidad de gestión en su gobierno El azul de la Bandera de Asturias Será el color de su próximo gobierno #DebateAsturias;1
En los premios del Avilés Club de Empresas Orgullo de Avilés y Orgullo del Turismo de Asturias @PP_Asturias #Aviles https://t.co/8u5VifsaKf;1
DXT y PESCA TURISMO+RIQUEZA y EMPLEO el @PP_Asturias  apuesta por la pesca desde Kayak #Kayak https://t.co/4tNO3Exfc2;1
La ASTURIAS que emprende , crea riqueza y empleo en el bellísimo Concejo de #Teverga https://t.co/b3oNDrmSic;1
Felicidades al @femiasturcd por la convocatoria de Marina con la selección, a pesar de las dificultades el trabajo bien hecho se nota;1
Felicidades Chicas!!!! https://t.co/rjLf3597oj;1
En Cudillero, con las empresas merecedoras de distinción por su calidad turística Enhorabuena a Cudillero y a los distinguidos @PP_Asturias https://t.co/JMuucbfvNi;1
En Campiellos , Sobrescobio, en la magnífica casa rural de Les Pedroses, con nuestra compañera Pepa #AsturiasParaisoNatural @PP_Asturias https://t.co/jSBk6fv606;1
Se puede decir más alto pero no más claro #CataluñaEsEspaña https://t.co/WHR0TDLCUx;1
Con nuestra compañera Carmen y @GloriaGarciaFdz en el mercado tradicional de Proaza #Proaza https://t.co/JYBOD9kDmB;1
La lamentable dotación para fondos de nuestras Bibliotecas Públicas, es otro ataque socialista al acceso a la cultura @PP_Asturias https://t.co/3V5HIGefKK;1
En Cuña  ,Teverga , el fuego 🔥 llegando al pie de la carretera, quemando un castañal , + Medios + Educación armas contra el 🔥#ArdeAsturies https://t.co/VChnXHSQdz;1
Spot contra los incendios en asturiano https://t.co/naQanxk2SM vía @lanuevaespana;-1
Bruselas sitúa a España a la cabeza de la desigualdad por renta en la UE https://t.co/rK6aHilZqb vía @el_pais;-1
Por nuestra historia minera, por nuestra identidad, por todo lo que representa. La lucha obrera. Felicidades por los 107 años de compromiso #SOMA y por muchos más. https://t.co/hrydnT3XwN;-1
En el Pozu Sotón. En memoria de  los Mineros fallecidos. En el corazón de las Comarcas Mineras. Una identidad que nunca se podrá borrar. https://t.co/XwgERCNTmD;-1
#120años Socialismo en Langreo https://t.co/iB3aVpxgar;-1
"#120años Agrupación Socialista de Langreo 1897-2017""Mujeres Socialistas en Langreo""Gracias a todas por hacernos visibles. https://t.co/I2Yd8n0Pw1";-1
"#DiaMundialdelCancerdeMama""Tu lucha es mi lucha"" https://t.co/wdTaGk8Wnu";-1
#DiaMundialSaludMental https://t.co/SRBp7YTwSx;-1
Editorial | Fin de la hegemonía https://t.co/PgTeo34XjM vía @el_pais;-1
El equipamiento del Stephen Hawking sale a licitación por 1,9 millones https://t.co/kQWddqTTJp vía @elcomerciodigit;-1
"""Nunca es tarde para evitar una catástrofe"" Referéndum 1-O: Ganar a los independentistas | Opinión | EL PAÍS https://t.co/fOku1p9U7X";-1
PP, PSOE y Ciudadanos respaldan el discurso del Rey https://t.co/pMORCfpTDG vía @el_pais;-1
Javier Fernández se despide con “congoja” y mensajes para sus sucesores | España | EL PAÍS https://t.co/gVjY8djtjX;-1
"Columna | Esto va de nacionalismo; por José Ignacio Torreblanca https://t.co/t7f77b4tOj vía @el_pais";-1
400 profesores de Derecho Internacional desmontan los fundamentos del referéndum catalán https://t.co/IYot4GOlfB vía @el_pais;-1
"Columna | Dos repúblicas por el precio de una; por José Ignacio Torreblanca https://t.co/RN3mGUmvAK vía @el_pais";-1
"Tribuna | Votar es normal; por Ignacio Arroyo Martínez https://t.co/etsO5RlYb2 vía @el_pais";-1
Feliz #DiadeAsturias en todo el mundo. Hoy lo celebro por vosotros, los que estáis lejos de mí. #PuxaAsturies https://t.co/eUbxXzb6kv;-1
"En la Escuela Internacional de verano Manuel Fernández López ""Lito"" #UGTAsturias Interviene el Presidente del Principado @javier_asturias https://t.co/MeQuHRVzJi";-1
¡Que bueno! En #FIDMA2017 https://t.co/ZxhxwBxpqD;-1
En la 61Edición #FIDMA en #Gijón.Inaugura el Presidente del Principado de Asturias Javier Fernandez. @javier_asturias https://t.co/i5qrmftQe6;-1
Hoy celebramos 20 años de la Conferencia de las Asambleas Legislativas Europeas #CALRE Es necesario reformar Europa desde las regiones. https://t.co/mhr9xHIcNX;-1
Feliz día del #Carmen a todas y Felices Fiestas Marineros! #Luanco https://t.co/6RJXS2f7YP;-1
"Tribuna | El valor de la moderación; por Javier Fernández Fernández https://t.co/jkv04sv7Dt vía @el_pais";-1
"Feliz día #Orgullo2017Celebración y reivindicación por algo tan básico como el respeto a la libertad y la igualdad. Besos de colores! ;-) https://t.co/AGGd9rV7aF";-1
La Unión Europea, Premio Princesa de Asturias de la Concordia 2017 https://t.co/W9TRkO8ayj vía @el_pais;-1
Gracias @javier_asturias por ser ejemplo para todos. Un referente como Socialista y como persona. https://t.co/xwkqrfmOf1;-1
"Jornadas en Servicios Sociales ""Sistemas Integrales de Información de Servicios Sociales"" https://t.co/4xmnP6CB6T";-1
#YaVoteSusanaDiaz https://t.co/uwqVl3hFYu;-1
#YoVotoASusanaBuenos días a toda la familia Socialista!Que tengamos una buena jornada de compañerismo y fraternidad. https://t.co/9PxUaypyQJ;-1
#VotaSusanaDiaz #100%PSOE https://t.co/C2FS1X2dmm;-1
Seguimos sumando con #SusanaDiaz para un #100%PSOE desde la AMSO!Nos acompañan Amelia Valcarcel,  Fernando Lastra y Margarita Vega. https://t.co/SnsEFx58NH;-1
"#SusanaDiaz: "" Los líderes no podemos escondernos en la militancia""#SusanaGana #100%PSOE https://t.co/qv2MkvFa84";-1
"Feliz solsticio de invierno  para los ""nadie"" de Eduardo Galeano, los hijos de nadie, los dueños de nada... https://t.co/gGyQ7YSQ9n";-1
En toda Europa solo Bélgica tiene más educación privada-concertada que el Estado español (Análisis de ILP Eskola Inklusiboa).#educacion https://t.co/0mAMZUF5BR;-1
Grupos de izquierdas exigen un acceso peatonal a la fosa de Llaranes https://t.co/uV9YII34MK vía @lanuevaespana;-1
Doce mujeres que ni Franco ni el fascismo consiguieron hacer callar - Público https://t.co/9gTkcCoEsa;-1
Ocho millones de españoles no pueden calentar su casa ni irse una semana de vacaciones https://t.co/ZtXst4is1E;-1
Defendiendo les pensiones en Xixon porque nos están robando el presente y el futuro #13D https://t.co/ccczyMdRtT;-1
La única calefacción que pueden poner muchas mujeres mayores es una manta encima de las piernas. #PensionesDignas @SofCastanon #13D https://t.co/NofFm4ZVhQ;-1
Hoy en Xixón a las 12:00 concentración en defensa del sistema público de pensiones y de los derechos laborales y sociales.  #13D https://t.co/mpFXRmhmDc;-1
Asociación contra la exclusión ALAMBIQUE: ANTE LA VISITA DE ANDREW FUNK A ASTURIES. CONTRA L... https://t.co/tAAmbvUJ0L;-1
Solo suprimiendo las barreras garantizaremos la igualdad de oportunidades entre todas. #AccesibilidadUniversal https://t.co/gFm82Vy5eT;-1
Xixón Sí Puede reivindica eliminar burocracia en la gestión de la renta social https://t.co/MSTUtW1lCN vía @lanuevaespana;-1
En el 80 aniversario de los 5 fusilaos en la fosa de Ciañu. #Memoria https://t.co/HXAzGE4v5u;-1
Los Derechos Humanos no pueden ser regulados por  intereses económicos ni políticos. Verdad, Justicia y Reparación. #DiaDeLosDerechosHumanos;-1
'Agora Asturies' pide «planificar» otro modelo productivo y medioambiental https://t.co/teiMztoeJJ vía @elcomerciodigit;-1
La pregunta fundamental es si somos capaces de cambiar entre todas la realidad de las personas que duermen en un cajero. @AgoraAsturies #PodemosYesTú;-1
Asturias registra 324 desempleados más pese al adelanto de la campaña de Navidad https://t.co/yT6RMdPQCo vía @lanuevaespana;-1
Unos 1.500 profesionales de la Dependencia podrán solicitar su acreditación https://t.co/6EOfHd8A8D vía @lanuevaespana;-1
La voluntad por una sociedad integradora se demuestra creando leyes de accesibilidad y dotándolas de los recursos adecuados. Sin ellos, papel mojado.#DiaInternacionalDiscapacidad#AccesibilidadUniversalYa #DiversasPodemos https://t.co/Mw4HY7YimE;-1
Ni un solo edificio público asturiano es totalmente accesible https://t.co/fVJeKobw9v;-1
Denunciando al torturador Por: @lacomunapresxs : https://t.co/fs8qM7gu94 #Goteo;-1
Reunión con el alcalde de Valdés, Simón Guardado, y con la concejala de Turismo, Educación, Formación y Empleo y alcaldías de Barrio, Ángeles  García. https://t.co/WJjtoiIUfp;1
Reunión con  el alcalde de Pesoz, José Valledor. https://t.co/UmTYWCEzhK;1
#ConsejodeGobierno Autorizado un gasto de 13 millones para las ayudas del Programa Leader de apoyo al medio rural https://t.co/EKQ3qluu25 https://t.co/XSMCBmEMlV;1
Reunión con el alcalde de Boal, José Antonio Barrientos. https://t.co/CoNR5mrdTa;1
Junto al consejero de Infraestructuras, Fernando Lastra, me he reunido con el presidente de la Confederación Asturiana de la Construcción-Asprocon (CAC-Asprocon), Ramón Montero. https://t.co/Zjf7nzrCUn;1
Ribadeo. Primera edición de Encuentros en el Eo https://t.co/WFvuCQmw2p;1
Reunión con el presidente de la Red Asturiana de Desarrollo Rural (Reader), Belarmino Fernández. https://t.co/5t4sQYaieT;1
Acto institucional por el Día de la Constitución, en el Parlamento de Asturias https://t.co/vPjXTPtWHP;1
Encuentros como el de hoy en Oviedo entre los gobiernos de Galicia, Castilla y León y Asturias fortalecen al Estado. No se reclaman privilegios y no se esgrime más advertencia que el deber político de defender los intereses de nuestros ciudadanos https://t.co/NOUT0a5c88 https://t.co/5J6QanoiKd;1
Primer encuentro de los gobiernos de Galicia, Asturias y Castilla y León https://t.co/XoAeqI3tlz;1
Reunión con los responsables de las federaciones de Industria de UGT Asturias y de Comisiones Obreras de Asturias. Junto al consejero Isaac Pola, que, ante los medios, ha reiterado la oposición del Gobierno de Asturias al cierre anticipado de las térmicas https://t.co/Dk7KEKK4Xs https://t.co/4B60i9nmxu;1
Reunión, junto a la consejera de Servicios y Derechos Sociales, Pilar  Varela, con responsables del Comité de Representantes de Personas con Discapacidad del Principado de Asturias (Cermi-Asturias). https://t.co/HiRhMK2LhC;1
Me he reunido, junto al consejero de Empleo, Isaac Pola, con la presidenta del Centro Superior de Investigaciones Científicas (CSIC), Rosa Menéndez. https://t.co/RuWpZJXZyx;1
Mi agradecimiento al Centro Asturiano de La Coruña. Un honor recibir vuestra distinción  https://t.co/AkH4VEJoFI https://t.co/3rfbrQP6AQ;1
Concentración de condena contra la violencia sobre las mujeres. Erradicar esta lacra es un asunto de Estado. Necesitamos el compromiso de toda la sociedad, una toma de conciencia colectiva, una condena social y moral https://t.co/PEY8b57KYy https://t.co/m3UIb3z35y;1
Asturias es una región industrial que quiere seguir siéndolo. Para la supervivencia de esta fortaleza industrial el precio de la energía y el mantenimiento de las centrales térmicas son clave. Es inaplazable un suministro eléctrico competitivo y estable https://t.co/Xwt6dmBAib https://t.co/28pOwSpqfs;1
Hoy hemos firmado el Convenio Marco de colaboración entre el Principado de Asturias y el Ministerio de Energía, Turismo y Agenda Digital para  el impulso económico de las comarcas mineras del carbón   https://t.co/Xwt6dmBAib https://t.co/9VLpEElxXI;1
"#Debateestadoregión ""La financiación autonómica es un asunto capital y requiere un acuerdo de esta Cámara""   https://t.co/SDGTVEq2V9";1
"#Debateestadoregión ""Debe atenderse a las necesidades de gasto de las comunidades y no a la capacidad financiera""   https://t.co/mkeWY5UIET";1
"#Debateestadoregión ""Dejemos avanzar al área central. Es determinante para el futuro de Asturias""   https://t.co/rTXvcnZNZy";1
"#Debateestadoregión ""El problema demográfico es un asunto de Estado y nos concierne a todos""   https://t.co/CYLAj62c3J";1
#Debateestadoregión Asturias tiene una industria que defenderhttps://t.co/MgRLFOGLNc;1
#Debateestadoregión #RéplicaaCiudadanos  Hay medidas relacionadas con los autónomos, con el ticket rural y con  el de consolidación empresarial, que queremos potenciar también. Por  cierto, somos la única comunidad que tiene ayudas específicas  para las mujeres autónomas;1
#Debateestadoregión #RéplicaaCiudadanos Tenemos que seguir mejorando el empleo en todas las direcciones, por las empresas, exportando el potencial autóctono que existe en Asturias, empresas que puedan venir de fuera y, por supuesto, con los autónomos.;1
#Debateestadoregión #RéplicaaCiudadanos Me preguntan si estamos mejor que el año pasado. Y yo creo que sí. Sin olvidar ninguno de los problemas, ninguna de las carencias, unas que afectan al conjunto del Estado, otras singulares de Asturias y que no ocultamos.;1
#Debateestadoregión #RéplicaaIU Me parece inaudito y lamentable que no seamos capaces de caminar juntos en una cuestión como la del área central, tan fundamental para el futuro de Asturias. https://t.co/sUsEFWP6oe;1
#Debateestadoregión #RéplicaaPodemos Claro que hay brecha salarial, afecta a Asturias y al conjunto de España. Trabajamos para corregirlo, lo combatimos y ponemos en marcha medidas como la ventanilla única o los acuerdos con la inspección de trabajo.;1
#Debateestadoregión #RéplicaaPodemos Si en el sistema d financiación dicen que tengamos más capacidad fiscal, que ceden más tributos a autonomías, debemos decir sí? Se va por ahí: primero más tributos luego más capacidad normativa. Yo prefiero transferencias a impuestos. Ustedes?;1
#Debateestadoregión #RéplicaaPodemos  Hay una industria que defender, deberían ayudar. Defienden Lada? Ustedes plantean que en 2030 en vez del 27% de energías renovables sean el 30 o 35. Si eso pasa no tendremos ni Lada ni Velilla ni centrales térmicas ni en Asturias ni en León https://t.co/BrUIIUly9T;1
#Debateestadoregión #RéplicaalPP Me preocupa mucho el sistema de financiación autonómica, por los efectos determinantes que va a tener sobre el futuro de España y el futuro de Asturias. Es la cuestión más relevante que tenemos entre manos en este momento.;1
#Debateestadoregión #RéplicaalPP  Cierto: no llevo la unidad anticorrupción en mi programa. El nuestro habla de combatirla. Pero no lo desnaturalizo por aceptarla. Me  gusta? No. Hago una concesión? Sí. En aras de qué? Del acuerdo, del  pacto, de la estabilidad, del presupuesto.;1
#Debateestadoregión #RéplicaalPP Yo puedo reprochar actos de la instancia federal de mi partido, el PP es incapaz de cuestionar al suyo, sea con fondos mineros, infraestructuras... Lo único que hace es salir en formación totuga con sus diputados a defender al Gobierno de España;1
#Debateestadoregión #RéplicaalPP Me presenté con un programa que no prevé la cooficialidad y no voy a avanzar en esa dirección. Y si el PSOE decidió llevarlo en su próximo programa, lo hará, lo explicará a los asturianos y se presentará con él. Y eso es algo limpio y transparente;1
#Debateestadoregión #RéplicaalPP El PP quiere más conciertos educativos. Nosotros queremos reducirlos y no hay ningún problema en decirlo. El PP apuesta por la Sanidad privada y nosotros no. Me pregunto por qué el PP no defiende con gallardía aquello en lo que cree;1
#Debateestadoregión #RéplicaalPP Estamos dispuestos a cambios, mejoras y aportaciones al plan demográfico, pero estaremos de acuerdo en que es un problema de Estado y a todos nos concierne https://t.co/AbO2HRnkG4;1
#Debateestadoregión No aceptaremos que se debilite la garantía constitucional de la igualdad entre ciudadanos https://t.co/gLBV01iBzY;1
